OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,GarageFinish,GarageCars,GarageArea,SalePrice
5,1951,1951,1,2.0,631.0,1112,1112,1,1.0,5,1.0,2.0,480.0,177444.0192
5,1945,1950,1,2.0,793.0,793,793,1,0.0,4,1.0,1.0,240.0,166200.9381
5,1952,2005,3,2.0,1031.0,1031,1031,1,2.0,5,1.0,1.0,230.0,158995.7706
5,1953,1953,1,,0.0,1210,1210,1,1.0,7,3.0,1.0,616.0,168273.2825
7,1948,1999,1,2.0,699.0,801,1527,1,1.0,6,1.0,2.0,410.0,189680.4531
5,1950,1950,1,2.0,1200.0,1200,1200,1,1.0,6,3.0,1.0,246.0,181681.0211
3,1958,1958,1,2.0,792.0,792,792,1,1.0,4,1.0,1.0,366.0,160277.1426
5,1939,2006,1,2.0,676.0,676,1352,2,2.0,7,1.0,2.0,720.0,197318.5472
4,1900,2003,3,1.0,405.0,717,1039,1,1.0,6,1.0,1.0,281.0,162228.9356
5,1925,1950,1,2.0,1054.0,1078,1078,1,3.0,6,1.0,1.0,264.0,187340.4555
4,1915,1950,1,2.0,1313.0,1313,2377,2,2.0,8,1.0,2.0,528.0,181065.347
7,1910,2008,3,2.0,560.0,930,1690,2,2.0,5,1.0,2.0,624.0,190233.6091
2,1940,1950,0,1.0,416.0,599,599,1,2.0,4,,0.0,0.0,157929.5949
5,1920,1950,1,2.0,720.0,846,846,1,2.0,4,3.0,2.0,576.0,168557.0019
3,1890,1998,1,2.0,630.0,725,725,1,1.0,4,1.0,1.0,320.0,160805.5846
6,1969,1969,1,2.0,1248.0,1248,2544,2,1.0,12,2.0,3.0,907.0,221648.392
6,1963,1963,1,2.0,1380.0,1380,1380,1,1.0,6,1.0,1.0,364.0,180539.8808
6,1967,1967,0,2.0,1040.0,1040,1040,1,1.0,6,2.0,2.0,480.0,182105.6163
6,1958,2007,3,2.0,951.0,951,951,1,2.0,6,1.0,2.0,480.0,166380.8526
6,1957,1957,1,2.0,1105.0,1105,1105,1,1.0,5,1.0,1.0,308.0,178942.1556
6,1958,1958,1,3.0,160.0,1142,1142,1,1.0,5,2.0,1.0,384.0,162804.7478
6,1950,1950,1,2.0,795.0,765,1133,1,1.0,5,1.0,2.0,900.0,183077.6844
5,1958,1958,1,2.0,1041.0,1041,1041,1,1.0,6,2.0,1.0,294.0,171728.472
5,1952,1952,1,2.0,732.0,732,732,1,1.0,4,1.0,1.0,240.0,164786.7415
5,1959,1959,1,3.0,528.0,1183,1183,1,1.0,6,2.0,1.0,288.0,177427.2672
4,1949,1996,1,2.0,832.0,832,1461,2,1.0,6,1.0,1.0,384.0,197318.5472
6,1948,1994,1,2.0,864.0,1064,1495,1,1.0,6,1.0,2.0,576.0,178658.1142
6,1964,1964,1,2.0,780.0,993,1806,1,1.0,8,1.0,2.0,483.0,185437.3205
5,1978,1978,1,3.0,941.0,941,941,1,2.0,4,1.0,2.0,564.0,169759.6525
6,1963,1963,1,2.0,1045.0,1045,1045,1,1.0,6,2.0,1.0,264.0,173986.6351
6,1935,1998,1,2.0,901.0,861,1378,1,2.0,6,1.0,1.0,162.0,168607.6643
6,1910,1950,1,2.0,972.0,972,1944,2,1.0,12,1.0,2.0,324.0,194138.5191
5,1910,2003,1,2.0,240.0,810,1306,1,2.0,6,1.0,2.0,472.0,192502.4409
5,1910,2002,3,2.0,504.0,764,1464,2,1.0,7,,0.0,0.0,176746.9698
5,1939,1950,1,2.0,690.0,868,1558,1,1.0,7,1.0,2.0,400.0,177604.8917
4,1920,1950,0,1.0,600.0,1101,1701,2,0.0,8,,0.0,0.0,193283.7466
5,1910,1950,1,1.0,801.0,801,1447,1,1.0,6,,0.0,0.0,181627.061
5,1950,1970,1,2.0,768.0,768,1328,1,1.0,6,1.0,1.0,308.0,169071.6203
4,1920,1950,1,1.0,861.0,861,861,1,1.0,5,1.0,2.0,288.0,167398.0065
2,1940,1950,1,,0.0,612,612,1,1.0,4,1.0,1.0,308.0,150106.5051
5,1923,1950,3,1.0,624.0,792,792,1,1.0,5,1.0,1.0,287.0,159650.3043
4,1910,1950,3,1.0,677.0,833,1510,2,2.0,7,1.0,2.0,720.0,179471.236
6,1900,1950,1,1.0,917.0,1090,2007,2,3.0,8,1.0,1.0,357.0,177109.59
6,1917,2007,1,2.0,624.0,664,1288,1,3.0,5,1.0,1.0,280.0,166558.1133
4,1910,1950,1,2.0,624.0,816,816,1,1.0,5,,0.0,0.0,153796.7143
6,1920,1950,0,2.0,972.0,1044,1480,1,1.0,6,1.0,1.0,207.0,174520.1526
6,1910,2002,1,2.0,741.0,780,1521,1,2.0,8,1.0,3.0,640.0,196297.9583
3,1900,1950,1,1.0,245.0,797,797,1,1.0,5,,0.0,0.0,169100.6816
6,1923,1950,1,2.0,1022.0,1432,1432,1,2.0,6,1.0,1.0,216.0,176911.3192
5,1930,1982,1,2.0,297.0,1001,1654,2,1.0,7,1.0,1.0,336.0,169234.6455
5,1924,1950,1,2.0,468.0,822,1142,1,1.0,6,3.0,1.0,320.0,172386.2979
5,1925,1999,1,2.0,960.0,995,995,1,1.0,5,1.0,1.0,264.0,156031.9048
5,1938,1950,1,2.0,952.0,994,1582,2,1.0,6,1.0,1.0,250.0,168202.8923
5,1925,1950,1,2.0,1072.0,1072,1072,1,1.0,5,1.0,5.0,1184.0,166505.984
6,1915,1950,1,2.0,1048.0,1048,1768,2,1.0,8,1.0,2.0,576.0,176507.3702
7,1915,1994,1,2.0,672.0,1272,1944,2,1.0,8,1.0,1.0,216.0,180116.7526
5,1922,1950,1,2.0,1040.0,1088,2128,2,1.0,11,,0.0,0.0,183072.7406
6,1927,1950,1,2.0,720.0,1146,1930,2,1.0,8,1.0,1.0,316.0,189595.9647
6,1915,2002,1,2.0,483.0,741,1427,1,2.0,7,1.0,1.0,379.0,167523.9191
7,1902,2000,1,2.0,1020.0,978,1864,2,1.0,9,,0.0,0.0,210817.7759
6,1927,1950,1,2.0,1204.0,1204,1666,1,1.0,4,1.0,1.0,384.0,172942.9308
4,1923,1950,1,3.0,858.0,892,892,1,2.0,5,,0.0,0.0,145286.2781
6,1915,1965,1,2.0,698.0,754,1403,1,1.0,7,1.0,1.0,308.0,176468.6534
4,1946,2001,1,1.0,560.0,704,704,1,0.0,4,1.0,1.0,220.0,159040.0696
5,1987,1988,1,3.0,1200.0,1200,1200,3,1.0,5,,0.0,0.0,178518.2043
5,1978,1978,1,3.0,1152.0,1152,1152,2,1.0,6,1.0,1.0,252.0,169163.9808
5,1934,1950,1,2.0,585.0,687,1112,2,1.0,6,1.0,1.0,226.0,189786.6853
5,1967,1967,1,2.0,1052.0,1052,1052,1,1.0,6,3.0,1.0,668.0,181246.7285
6,1978,1978,1,3.0,456.0,1034,1034,1,1.0,5,3.0,2.0,504.0,176349.9272
5,1961,1961,1,2.0,552.0,904,1774,2,1.0,8,1.0,1.0,384.0,205266.631
6,1960,1960,1,2.0,1138.0,1138,1138,1,1.0,6,2.0,2.0,480.0,187397.9934
5,1956,1956,1,2.0,825.0,2071,2071,1,1.0,9,1.0,1.0,336.0,208943.4277
2,1947,1950,1,,0.0,660,660,1,0.0,5,,0.0,0.0,165014.5329
4,1954,1954,1,,0.0,1383,1383,1,1.0,6,1.0,2.0,498.0,182492.0376
5,1956,1956,1,2.0,1073.0,1073,1073,1,1.0,5,1.0,1.0,340.0,161718.7126
6,1946,1950,1,2.0,747.0,892,1639,1,2.0,6,1.0,1.0,240.0,180084.1189
5,1954,1954,1,3.0,1089.0,1089,1089,1,1.0,5,2.0,1.0,252.0,178534.9508
5,1984,1984,3,3.0,1049.0,1049,1049,2,2.0,5,3.0,1.0,266.0,151217.26
7,1990,1991,3,3.0,1054.0,1061,1061,1,2.0,4,1.0,2.0,462.0,156342.7176
6,1983,1983,3,3.0,520.0,1338,1338,1,2.0,5,1.0,2.0,576.0,188511.4438
7,1993,1994,3,3.0,1079.0,1079,1879,2,2.0,8,2.0,2.0,473.0,183570.3379
5,1880,2007,3,,0.0,1288,2016,1,1.0,7,1.0,2.0,576.0,225810.1603
5,1979,1979,1,,0.0,1114,2228,2,1.0,8,1.0,2.0,720.0,214217.4011
5,1979,1979,1,,0.0,1535,1535,2,1.0,8,1.0,2.0,400.0,187665.641
5,1979,1979,1,3.0,1094.0,1229,1229,0,2.0,6,1.0,2.0,672.0,161157.1777
5,1979,1979,1,,0.0,1513,1513,2,1.0,8,1.0,2.0,400.0,187643.9926
7,2000,2000,1,4.0,1168.0,1168,2787,4,1.0,8,3.0,4.0,820.0,228156.3728
7,2000,2000,1,4.0,1168.0,1168,2787,4,1.0,8,3.0,4.0,820.0,220449.5347
7,2000,2000,1,4.0,1168.0,1168,2787,4,1.0,8,3.0,4.0,820.0,220522.3521
9,2009,2009,2,4.0,1555.0,1680,1680,1,3.0,8,3.0,3.0,1138.0,156647.7635
9,2008,2008,2,4.0,1720.0,1720,1720,2,3.0,8,2.0,3.0,846.0,187388.8334
8,2008,2008,3,3.0,1468.0,1468,1468,2,2.0,6,2.0,3.0,904.0,178640.7238
8,2007,2008,3,4.0,1838.0,1838,1838,2,2.0,7,2.0,2.0,524.0,180847.2167
7,2007,2007,3,3.0,1282.0,1290,1290,2,2.0,6,2.0,2.0,662.0,159505.1705
8,2008,2008,3,3.0,1254.0,1254,1254,2,2.0,5,2.0,3.0,810.0,164305.538
8,2005,2006,3,4.0,1498.0,1498,1498,2,2.0,7,3.0,3.0,844.0,180181.1967
6,2005,2006,3,3.0,704.0,704,1422,2,2.0,7,3.0,2.0,440.0,184602.735
7,1992,1993,3,3.0,1449.0,944,1759,2,2.0,7,1.0,2.0,525.0,193440.3722
5,1994,1994,1,2.0,990.0,990,990,1,1.0,5,2.0,1.0,440.0,184199.7882
7,1998,1998,1,3.0,1463.0,1463,1463,2,1.0,5,3.0,2.0,539.0,196241.8929
6,1998,1998,1,3.0,928.0,928,1772,2,1.0,7,2.0,2.0,492.0,175588.6183
7,2002,2001,3,3.0,1431.0,1444,1444,2,2.0,6,2.0,2.0,577.0,179503.0465
7,2001,2001,3,3.0,1492.0,1492,1492,2,2.0,6,2.0,2.0,608.0,183658.0766
5,1978,1978,1,3.0,907.0,907,907,1,1.0,5,1.0,1.0,343.0,193700.9763
5,1979,1979,1,2.0,914.0,914,914,1,1.0,5,1.0,2.0,444.0,165399.6245
7,2002,2002,3,3.0,1569.0,1611,1611,2,2.0,6,2.0,3.0,1231.0,186847.9448
8,2003,2003,3,3.0,1068.0,1068,2184,2,2.0,8,2.0,2.0,570.0,198127.7329
7,2002,2002,3,3.0,840.0,840,1725,2,2.0,6,2.0,2.0,550.0,183320.8981
7,2001,2001,3,3.0,944.0,944,1870,2,2.0,6,2.0,2.0,608.0,181613.6067
8,1999,2000,3,3.0,1462.0,1513,1513,2,2.0,5,3.0,2.0,521.0,178298.7918
8,2002,2003,3,4.0,1822.0,1828,1828,2,2.0,7,3.0,2.0,523.0,185733.534
7,1997,1998,3,3.0,1417.0,1417,1417,2,2.0,7,1.0,2.0,511.0,180008.1885
8,2007,2007,3,3.0,1578.0,1602,1602,2,2.0,7,2.0,3.0,810.0,175127.5962
6,2007,2007,3,3.0,608.0,608,1396,2,2.0,6,3.0,2.0,440.0,183467.1769
4,1960,1971,1,2.0,1014.0,1149,1149,1,1.0,7,3.0,1.0,544.0,182705.546
6,2005,2006,1,3.0,547.0,1072,1072,1,1.0,5,3.0,2.0,525.0,152324.9436
4,1959,1959,1,2.0,876.0,876,876,1,1.0,5,1.0,1.0,320.0,169878.516
5,1950,1950,1,1.0,1078.0,1368,1368,1,1.0,6,2.0,1.0,195.0,183735.9751
5,1959,1959,1,2.0,1678.0,1678,1678,2,1.0,10,,0.0,0.0,224118.2801
5,1956,1956,1,2.0,1150.0,1560,1560,1,1.0,7,1.0,1.0,313.0,169355.2025
5,1941,1950,1,2.0,720.0,854,1298,1,1.0,6,1.0,1.0,256.0,180054.2764
5,1938,1950,1,2.0,832.0,832,1268,1,1.0,7,1.0,1.0,250.0,174081.602
6,1935,1950,1,2.0,583.0,647,1242,1,1.0,6,1.0,1.0,180.0,168494.985
6,1916,2000,3,2.0,816.0,1232,1232,1,2.0,6,1.0,2.0,440.0,181871.5988
7,1918,1990,1,2.0,600.0,628,1228,1,1.0,6,1.0,1.0,215.0,173554.4897
5,1940,1950,1,2.0,840.0,840,1567,1,1.0,6,1.0,2.0,440.0,169805.3822
5,1960,1960,1,2.0,1273.0,1273,1273,1,1.0,5,1.0,1.0,307.0,176192.9907
7,1940,1950,1,2.0,920.0,1240,2480,2,1.0,13,1.0,2.0,400.0,204264.3928
5,1954,1954,1,2.0,1112.0,1112,1112,1,1.0,6,1.0,1.0,390.0,169630.907
6,1960,1960,1,2.0,1561.0,1561,1561,2,1.0,6,3.0,2.0,463.0,185724.8388
5,1949,2005,1,2.0,1067.0,986,1523,2,0.0,7,1.0,1.0,295.0,195699.0363
6,1954,1954,1,2.0,1310.0,1906,1906,1,1.0,6,1.0,2.0,576.0,189494.2762
6,1980,1980,1,2.0,516.0,516,1032,1,1.0,5,1.0,2.0,452.0,149607.9057
6,1980,1992,1,3.0,561.0,561,1229,1,2.0,5,3.0,2.0,462.0,154650.199
6,1980,1980,1,3.0,561.0,561,1229,1,1.0,5,3.0,2.0,462.0,151579.5581
6,1986,1986,1,2.0,572.0,1182,1982,2,1.0,6,3.0,2.0,501.0,185147.3805
7,1971,2009,3,3.0,1803.0,2365,2365,2,3.0,7,3.0,2.0,551.0,196314.5312
5,1900,1993,1,2.0,760.0,928,2168,2,2.0,11,1.0,2.0,576.0,210802.3954
4,1925,1950,1,2.0,572.0,572,572,1,1.0,4,1.0,1.0,200.0,166271.2864
8,2007,2008,2,4.0,1596.0,1648,1648,2,3.0,5,3.0,2.0,482.0,154865.3591
2,1910,1950,0,,0.0,810,810,1,1.0,4,1.0,1.0,280.0,173575.5053
8,2000,2001,3,3.0,1107.0,1040,2052,2,2.0,7,3.0,3.0,642.0,179399.5636
6,1977,1977,1,2.0,902.0,926,926,1,1.0,5,1.0,1.0,351.0,164280.7766
6,1977,1977,1,3.0,957.0,1287,1287,1,1.0,5,2.0,2.0,541.0,171247.4895
5,1991,1991,1,3.0,1582.0,1595,1595,2,1.0,5,1.0,2.0,672.0,166878.5872
9,2008,2008,2,4.0,2190.0,2036,2036,2,3.0,9,3.0,3.0,780.0,188129.4597
9,2008,2008,2,4.0,1641.0,1641,1641,2,3.0,7,3.0,3.0,885.0,183517.3437
6,1980,2006,1,3.0,712.0,1375,2237,2,2.0,7,3.0,2.0,440.0,175522.0269
7,1987,1989,1,3.0,1645.0,1479,1479,2,2.0,7,3.0,2.0,578.0,190060.1053
7,2003,2003,3,3.0,912.0,1072,2014,2,2.0,9,3.0,2.0,486.0,174179.8248
9,2007,2007,2,4.0,1978.0,1978,1978,2,3.0,7,3.0,3.0,920.0,171059.5237
5,1968,1968,1,2.0,1008.0,1008,1008,1,2.0,6,1.0,1.0,384.0,183004.1868
5,1969,2000,1,2.0,1188.0,1404,1404,2,1.0,7,1.0,2.0,504.0,183601.6474
5,1972,1972,1,3.0,796.0,796,796,1,1.0,4,1.0,1.0,336.0,163539.3272
6,1993,1996,1,3.0,384.0,1091,1091,1,1.0,5,3.0,1.0,429.0,164677.6764
5,1992,1993,1,3.0,828.0,883,883,1,1.0,5,1.0,2.0,698.0,162395.0739
5,1992,1992,1,3.0,624.0,624,1287,1,1.0,6,1.0,2.0,440.0,182207.6323
5,1969,1969,3,2.0,784.0,784,1632,1,1.0,7,2.0,2.0,898.0,192223.9398
6,1997,1998,1,2.0,926.0,926,1604,2,1.0,7,3.0,2.0,470.0,176391.8294
6,1995,1996,1,3.0,680.0,680,1470,2,1.0,7,3.0,2.0,420.0,181913.1791
6,1998,1998,1,3.0,926.0,926,1604,2,1.0,7,3.0,2.0,472.0,179136.0979
6,1996,1996,1,3.0,916.0,916,1636,2,1.0,7,3.0,2.0,386.0,196595.5682
5,1996,1997,3,3.0,1348.0,1384,1384,2,2.0,7,1.0,2.0,404.0,194822.3657
8,1997,1997,3,4.0,1664.0,1682,1682,1,2.0,6,3.0,2.0,528.0,148356.6694
8,1992,1992,3,3.0,1280.0,1280,1280,2,2.0,5,2.0,2.0,506.0,160387.6043
6,1998,1998,1,3.0,932.0,932,1633,2,1.0,7,3.0,2.0,460.0,181276.5006
6,1991,1991,1,3.0,836.0,851,1709,2,2.0,7,3.0,2.0,416.0,192474.8179
8,1989,1989,3,3.0,1337.0,1337,1337,2,2.0,5,2.0,2.0,462.0,157699.9078
8,2005,2005,3,4.0,1168.0,1168,2500,3,3.0,9,3.0,3.0,683.0,215785.5408
9,2004,2004,2,4.0,1884.0,1884,1884,2,3.0,7,3.0,3.0,670.0,181824.301
6,1952,1952,1,2.0,1632.0,1474,1474,1,1.0,7,1.0,2.0,495.0,221813.0095
9,2007,2007,2,4.0,1710.0,1710,1710,2,3.0,6,2.0,2.0,557.0,165281.2926
6,1950,1950,1,2.0,1488.0,1488,1488,2,1.0,6,2.0,2.0,738.0,255629.4905
7,1988,1988,3,3.0,1675.0,1688,1688,2,3.0,6,2.0,2.0,528.0,173154.591
7,1983,1983,3,3.0,1260.0,1260,1260,2,1.0,6,1.0,2.0,598.0,183884.6525
7,1978,1978,3,3.0,2048.0,2064,2064,2,2.0,7,3.0,2.0,550.0,200210.3536
7,1979,1979,3,3.0,1782.0,1782,1782,2,2.0,6,3.0,2.0,551.0,186599.2213
6,1976,1976,1,3.0,1211.0,1211,1211,2,2.0,6,3.0,2.0,461.0,192718.5327
7,1980,1988,1,3.0,738.0,1277,2044,2,1.0,7,1.0,2.0,489.0,178628.666
5,1969,1969,1,2.0,720.0,720,1308,1,1.0,7,1.0,2.0,484.0,180650.3424
7,1978,1978,3,3.0,1420.0,1420,2840,2,2.0,8,3.0,4.0,1314.0,206003.1079
6,1976,1976,1,2.0,1444.0,1444,1444,2,1.0,5,1.0,2.0,473.0,166457.6784
8,1996,1996,3,3.0,1236.0,1236,2340,2,2.0,9,2.0,3.0,787.0,202916.2217
5,1974,1974,1,3.0,896.0,896,1792,2,1.0,8,1.0,2.0,480.0,192463.97
4,1969,1969,1,3.0,936.0,936,936,1,1.0,4,1.0,1.0,288.0,171775.4972
5,1971,1971,1,3.0,864.0,864,864,1,1.0,5,1.0,2.0,576.0,175249.2221
6,1973,1973,1,2.0,483.0,483,987,1,1.0,5,1.0,1.0,264.0,147086.5989
6,1972,1972,1,2.0,483.0,483,987,1,1.0,5,1.0,1.0,352.0,149709.6721
5,1972,1972,1,2.0,630.0,630,1302,2,1.0,6,1.0,1.0,264.0,171411.4045
6,1975,1975,1,3.0,855.0,855,1456,2,1.0,7,2.0,2.0,460.0,178188.9648
7,1977,1977,1,3.0,1055.0,1055,1055,2,1.0,4,1.0,2.0,440.0,156491.7114
8,2007,2007,3,4.0,1582.0,1582,1582,2,2.0,7,3.0,3.0,905.0,180953.2412
8,2007,2007,3,4.0,2418.0,2464,2464,2,3.0,9,3.0,3.0,650.0,203909.7591
9,2007,2007,2,4.0,1950.0,1950,1950,2,3.0,7,3.0,3.0,706.0,175470.1491
9,2006,2006,3,4.0,1850.0,1850,2748,2,3.0,9,3.0,3.0,850.0,205578.3336
10,2005,2006,2,4.0,1620.0,1632,2790,2,3.0,10,3.0,4.0,1150.0,199428.8577
9,2005,2005,3,4.0,1414.0,1414,2331,2,3.0,9,3.0,3.0,1003.0,187599.1639
8,2007,2007,2,3.0,948.0,948,2088,2,2.0,10,3.0,3.0,656.0,192265.1981
8,2004,2004,3,4.0,1148.0,1170,2332,2,3.0,9,3.0,3.0,756.0,196666.5549
10,2003,2003,2,4.0,2535.0,2470,2470,1,3.0,7,3.0,3.0,789.0,155537.8623
8,2003,2004,3,3.0,1603.0,1575,1575,2,2.0,7,3.0,3.0,732.0,169543.2406
8,2001,2002,3,4.0,1479.0,1515,2649,2,2.0,10,3.0,3.0,746.0,202487.0102
8,2003,2003,3,4.0,1765.0,1804,2690,2,2.0,9,3.0,3.0,795.0,208232.7163
9,2008,2008,2,3.0,1858.0,1866,1866,2,3.0,7,3.0,3.0,870.0,173621.1952
7,2005,2005,3,3.0,1367.0,1367,1367,2,2.0,6,2.0,2.0,484.0,172414.6086
9,2007,2008,2,4.0,1800.0,1800,1800,2,3.0,6,2.0,3.0,944.0,164400.7564
8,2006,2007,3,3.0,1342.0,1342,1342,2,2.0,6,3.0,2.0,550.0,160480.424
8,2006,2007,3,3.0,1342.0,1342,1342,2,2.0,6,2.0,2.0,550.0,156060.8538
7,2003,2004,3,3.0,764.0,764,1626,2,2.0,6,2.0,2.0,474.0,157437.1928
7,2003,2003,3,3.0,1415.0,1455,1455,2,2.0,6,3.0,3.0,644.0,158163.7209
7,2004,2004,3,3.0,1393.0,1576,1576,2,2.0,7,2.0,3.0,668.0,154849.0433
7,2007,2008,3,3.0,1146.0,1246,1246,2,2.0,5,3.0,2.0,428.0,152186.6093
6,2004,2004,3,3.0,789.0,813,1515,2,2.0,8,3.0,2.0,393.0,180340.2154
7,2002,2003,3,3.0,840.0,840,1720,2,2.0,7,3.0,2.0,400.0,178344.6245
7,2003,2003,3,3.0,847.0,847,1986,2,2.0,9,3.0,2.0,434.0,190170.3823
7,2007,2008,3,3.0,1350.0,1358,1358,2,2.0,6,2.0,2.0,484.0,168092.9755
7,2000,2001,3,3.0,982.0,1008,1892,2,1.0,8,2.0,2.0,431.0,178757.9126
7,2002,2002,3,3.0,707.0,707,1414,2,2.0,6,3.0,2.0,403.0,174518.2569
7,1999,2000,3,3.0,1037.0,1037,2322,2,1.0,8,3.0,2.0,400.0,198168.4901
7,1999,1999,1,3.0,831.0,873,1651,2,1.0,7,3.0,2.0,450.0,176882.694
8,1997,1997,3,3.0,1173.0,1182,2199,2,2.0,9,3.0,2.0,516.0,183801.6729
9,2000,2000,3,4.0,1519.0,1533,2172,2,3.0,8,2.0,3.0,687.0,196400.0467
8,1998,1998,3,3.0,1982.0,2006,2006,2,2.0,5,3.0,3.0,938.0,172281.605
7,1996,1997,3,4.0,1064.0,1064,2125,2,2.0,12,2.0,2.0,576.0,196380.3663
8,1995,1995,3,3.0,1242.0,1251,2501,2,2.0,9,2.0,3.0,751.0,198228.3543
7,1993,1994,3,3.0,1080.0,1108,2197,2,2.0,9,3.0,3.0,783.0,195556.5813
7,2006,2006,3,4.0,1578.0,1578,1578,2,2.0,7,1.0,3.0,642.0,186453.2645
8,2007,2007,3,3.0,1341.0,1341,1861,3,2.0,7,2.0,3.0,851.0,181869.3812
8,2007,2008,3,3.0,955.0,955,1874,2,2.0,8,3.0,3.0,880.0,175610.8401
8,2006,2007,3,4.0,1460.0,1460,1460,2,2.0,6,3.0,2.0,480.0,183438.7308
8,2007,2008,3,3.0,1363.0,1372,1372,2,2.0,6,2.0,2.0,588.0,179584.4887
8,2007,2007,3,3.0,1660.0,1660,1660,2,2.0,7,3.0,3.0,660.0,182386.1522
7,2007,2008,3,3.0,1218.0,1218,1218,2,2.0,6,3.0,2.0,462.0,160750.3672
6,2003,2003,3,3.0,835.0,835,1696,2,2.0,7,2.0,2.0,542.0,182477.505
7,2003,2004,3,3.0,835.0,835,1663,2,2.0,8,2.0,2.0,478.0,187720.3592
6,2005,2006,1,3.0,1175.0,1175,1175,1,2.0,6,,0.0,0.0,187201.9421
7,2007,2007,3,3.0,1162.0,1162,1162,2,2.0,6,3.0,2.0,483.0,176385.1022
6,1995,1995,3,3.0,754.0,754,1609,2,2.0,6,2.0,2.0,525.0,175901.7878
6,1993,1994,3,3.0,886.0,886,1680,2,2.0,7,2.0,2.0,474.0,182584.2802
7,1994,1995,3,3.0,832.0,832,1657,2,2.0,6,2.0,2.0,483.0,195664.6861
6,2001,2001,3,3.0,827.0,827,1677,2,2.0,7,2.0,2.0,627.0,181420.3465
7,1992,1992,3,3.0,836.0,844,1737,2,2.0,7,3.0,2.0,506.0,176676.05
5,1963,1963,1,2.0,984.0,984,984,1,1.0,5,2.0,1.0,384.0,181594.6789
5,1961,2007,1,2.0,864.0,864,864,1,2.0,5,1.0,1.0,420.0,178521.748
5,1968,1968,1,2.0,890.0,890,890,1,1.0,5,1.0,1.0,308.0,175895.8837
5,1963,1963,1,3.0,864.0,864,864,1,1.0,5,1.0,1.0,276.0,168468.0059
6,1974,1974,1,2.0,1430.0,1430,1430,2,1.0,6,1.0,2.0,484.0,200973.1294
5,1972,1972,1,3.0,1001.0,1001,1641,2,1.0,5,1.0,2.0,490.0,197030.642
6,1990,1991,3,3.0,930.0,1364,2683,2,2.0,9,2.0,2.0,473.0,192867.4178
9,1993,1994,3,3.0,1848.0,1827,2786,2,2.0,10,3.0,2.0,636.0,196449.2476
7,2004,2005,3,3.0,1235.0,1245,1245,2,2.0,5,2.0,2.0,495.0,141684.1964
6,2005,2005,3,3.0,600.0,600,1200,2,2.0,5,2.0,2.0,480.0,153353.3341
7,2007,2007,3,3.0,689.0,703,1392,2,2.0,5,1.0,2.0,540.0,151143.549
6,1999,1999,1,3.0,744.0,757,1549,2,1.0,6,1.0,2.0,440.0,163753.0871
9,2000,2000,3,3.0,1614.0,1638,1638,2,3.0,5,3.0,2.0,495.0,158682.46
9,2001,2001,3,4.0,1310.0,1310,1310,1,2.0,5,2.0,2.0,545.0,144959.8353
9,2001,2001,3,4.0,1419.0,1419,1419,1,3.0,5,3.0,2.0,588.0,160144.3905
9,1999,2000,3,3.0,1557.0,1557,1557,2,3.0,5,2.0,2.0,484.0,156286.5343
7,1999,2000,3,3.0,672.0,684,1404,2,2.0,5,1.0,2.0,462.0,165726.7076
7,2001,2001,1,2.0,858.0,872,1789,2,1.0,7,3.0,2.0,546.0,182427.481
8,1999,1999,3,3.0,960.0,962,1586,2,2.0,7,1.0,2.0,480.0,173310.5615
8,1999,2000,3,3.0,960.0,962,1607,2,2.0,7,1.0,2.0,480.0,173310.5615
10,1998,1999,2,3.0,970.0,1469,2393,2,3.0,7,3.0,2.0,846.0,151556.014
8,1995,1995,3,3.0,1230.0,1239,1239,1,2.0,4,3.0,2.0,477.0,158908.1461
9,1977,1977,3,3.0,994.0,1599,2944,2,2.0,9,2.0,3.0,864.0,209834.3831
8,1976,2007,2,3.0,1426.0,1671,1671,3,3.0,6,2.0,2.0,550.0,192410.5166
7,2002,2002,3,3.0,952.0,952,1812,2,1.0,7,2.0,2.0,469.0,174026.2473
6,1969,1969,1,2.0,1427.0,1427,1427,2,1.0,7,2.0,2.0,516.0,195499.8301
6,1968,1968,1,2.0,1740.0,1740,1740,1,1.0,8,2.0,2.0,512.0,200918.0188
7,1967,1967,1,2.0,1620.0,1620,1620,2,2.0,8,1.0,2.0,578.0,207243.616
5,1965,1965,1,2.0,1625.0,1625,1625,2,1.0,8,1.0,2.0,484.0,196149.7839
5,1968,1968,1,2.0,732.0,732,1464,1,1.0,7,1.0,2.0,470.0,192097.9149
5,1965,2005,3,2.0,912.0,925,925,1,1.0,5,1.0,2.0,576.0,178570.9489
5,1965,1965,1,2.0,1728.0,1728,1728,2,1.0,10,1.0,2.0,576.0,228617.9683
7,1971,1971,1,3.0,825.0,845,1670,1,1.0,7,3.0,2.0,464.0,199929.8844
5,1956,1956,1,,0.0,1014,1014,1,1.0,6,2.0,1.0,267.0,160206.3656
5,1961,1961,1,2.0,1114.0,1114,1114,1,1.0,5,2.0,2.0,451.0,179854.4319
5,1960,2000,1,2.0,1118.0,1118,1118,1,2.0,6,2.0,1.0,264.0,185987.3405
4,1937,1950,1,2.0,348.0,453,906,1,1.0,5,1.0,1.0,231.0,161122.5056
5,1960,1960,0,2.0,1296.0,1496,1496,2,2.0,6,2.0,2.0,450.0,175949.3427
